tdate,A091220,A091230,A098560,A102110,A105010,A114820,A117690,A123310,A123320,A130680,A133690,A137610,A138520,A138530,A138540,A139220,A139230,A139240,A139250,A139260,A139270,A139280,A139290,A139310,A139320,A143850,A143860,A147970,A150460,A157450,A157490,A157500,A160580,A166400,A174350,A182480,A182490,A192090,A195920,A195930,A203780,A204480,A210780,A211560,A217770,A217780,A217790,A225030,A225040,A225050,A225060,A227540,A227550,A227560,A227570,A228790,A228800,A228810,A228820,A232080,A233160,A236350,A237440,A241180,A243880,A243890,A245340,A245350,A245360,A248260,A248270,A250780,A252000,A252710,A261060,A261070,A261110,A261120,A261140,A267770,A269370,A272580,A275980,A276000,A277630,A277640,A277650,A289250,A289260,A289480,A292150,A292160,A292560,A300610,A302170,A302180,A302190,A305080,A305540,A307510,A307520,A310960,A310970,A315270,A319640,A329200,A329750,A341850,A357870,A360750,A364960,A364970,A364980,A364990,A365000,A365040,A371160,A371450,A371460,A371470,A376410,A377990,A381170,A381180,A387270,A387280
2017-12-31,-74.89880847212622,-79.06542650911794,-87.81834357398816,-82.75927831451087,,,,,,,,,-93.66742018428081,-94.7743533193214,-84.84642901663949,-97.08910917305721,-97.60194994695465,-95.75811188183091,-93.22973264968715,-86.51690777236401,-86.5400639738619,-94.71599410517652,-87.09437212518438,,,,-78.54516736421665,-79.96290519809894,-93.53198211395177,,-96.7998682586299,-80.51154474519939,,,-89.3120871714891,,,,,,,,-74.1933384142036,-89.25004034276769,,,-70.23482535545364,,,,,-90.52172824963299,-91.47363274263216,-94.92092085533845,-90.33158763597783,-97.73580719216996,-89.87108415096294,-82.37704335697148,-96.94371912236008,-87.4214877614604,,,,,,,,,,,,,-90.96913198386798,,-72.7661770913209,-89.92691501849235,,,-94.5024550776269,,,,,,-85.55555792567408,-93.80554275306388,-81.10463844721482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,-74.92610836231643,-42.561431161879995,-87.18246002338446,-82.95923506162856,,,,,,,,,-93.27768459817325,-94.71378656600722,-84.26962188070502,-96.88513682440865,-97.6650900748941,-95.75619158598042,-93.37342115929232,-86.82315792380933,-86.46413007300482,-94.72089972130088,-86.86173406511887,,,,-78.7089508041198,-83.38405954117833,-93.59321592774073,,-96.72473463818342,-80.75772434293542,,,-88.79849322128631,,,,,,,,-73.68700022414181,-89.47811663335472,,,-79.72707442611868,,,,,-90.26497281423221,-91.02237747000419,-94.95405927760531,-89.15905118546652,-97.33435933305373,-89.63813914269038,-82.55173748290903,-96.98711531895411,-89.1608421424617,,,,,,,,,,,,,-90.87425286304571,,-72.40815122048522,-90.48508053093448,,,-94.33318084308775,,,,,,-85.58271445014893,-93.87545324456529,-81.04418783151385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,-74.06652015776305,-43.17021539535879,-87.05434345602936,-82.87724592923806,,,,,,,,,-93.4241121471849,-94.5856794118465,-84.25990871462729,-96.77247915085574,-97.82647030476913,-96.01488464971462,-93.33179981073839,-85.7906148708219,-86.87014341670807,-94.8408778312707,-86.8275790556858,,,,-80.07041944532926,-78.86237521136856,-93.48565728389046,,-96.55582234257786,-81.59107575164157,,,-88.82957388388418,,,,,,,,-73.97114500219702,-89.52394920461325,,,-71.53584547044727,,,,,-90.36507497393899,-91.31274914070583,-95.06819015206258,-89.80611031976322,-97.34992408041164,-87.54795158228752,-82.325852755433,-97.02702522546338,-91.3053577988573,,,,,,,,,,,,,-91.12563355511918,,-73.3127151755665,-92.55609900309126,,,-94.14440152077856,,,,,,-85.93105212422148,-93.85890797037389,-81.63391106363905,-95.22602492905489,-95.65654366406415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,-74.45850674189285,-47.96730261963988,-87.06415419186962,-83.58561067159918,,,,,,,,,-93.1748513887003,-95.0273157599249,-84.7741467464918,-96.40944552568666,-97.52707959027224,-95.93558408922429,-93.39731807658178,-86.02672401349486,-86.91022726962086,-95.41187190439766,-87.338234816259,,,,-79.0131850885505,-79.54832902561522,-94.12664327853659,,-96.6128199700114,-83.31389546152691,,,-88.12301126943453,,,,,,,,-73.46001176555338,-90.05913161824691,,,-71.8431973419026,,,,,-91.00658627354007,-91.97451557180396,-95.39131599014434,-90.40204158586499,-97.46439420872795,-88.39331319330762,-81.2031145999055,-96.92342002720119,-84.98305770722399,,,,,,,,,,,,,-91.20906985299304,,-74.49589346759734,-89.68894648068442,,,-94.6764414219214,,,,,,-86.05797479932171,-94.22423148876199,-85.79595853308798,-95.33504537462657,-95.74449421537895,,-95.4424957877942,-92.24054806658117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,-75.32047323103237,-51.39898957833059,-87.39186287833205,-78.97709755601164,,,,,,,,,-91.61001695036319,-95.35623202780148,-84.41957765204923,-96.2495143844497,-97.37494587889054,-95.67343312798532,-93.53935672421727,-82.79086214219167,-87.17661483768595,-95.79678965115913,-88.0851318479352,,,,-78.76018061152708,-81.8263015870732,-94.40486213018883,,-96.64288217561086,-83.99882269250018,,,-86.8764730698538,,,,,,,,-74.4913084709898,-90.44706183815101,,,-79.57934795493708,,,,,-91.0101186957265,-92.4315109594245,-95.90069364970005,-91.0981987399439,-97.58105732164309,-87.69332417204673,-84.88335384929186,-96.29808358263679,-84.47361453214589,,,,,,,,,,,,,-91.30808437334456,,-75.50785951537746,-89.72529448890238,,,-93.66543808094316,,,,,,-83.14509837341635,-92.66070781951468,-83.70578077991857,-93.80988581043046,-95.8260470453724,,-93.93567766321729,-90.00944493763068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,-74.60475714001242,-52.467400840082334,-87.22722788301736,-77.88767931443397,,,,,,,,,-91.10993863400374,-95.28399666943211,-83.34482874634979,-95.47086457124405,-96.87760735270732,-95.58943643932663,-93.28683196040433,-82.28559723640019,-87.18775642930514,-95.85906232582974,-87.80377660257764,,,,-79.33247103795794,-75.29785836831209,-94.6259850159514,,-96.61615101846832,-85.04944957439284,,,-86.67716567712883,,,,,,,,-74.0124420431644,-90.21077308544555,,,-72.34125036315034,,,,,-90.85615609389123,-91.85357813786983,-95.98242789535873,-90.84487853936837,-97.79838772183317,-87.64982229987515,-84.23853178353545,-96.19162838951206,-85.85769122862708,,,,,,,,,,,,,-91.14249556406826,,-75.9624892095759,-90.88001265479052,,,-93.66303439347449,,,,,,-82.41105145421302,-92.37761030123316,-83.33863600440783,-93.54620393066034,-95.77535327824316,,-93.5633042182234,-89.55796109083181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,-74.361832607392,-49.450960756939864,-89.7237560423351,-78.97098445065015,,,,,,,,,-91.68598970546498,-95.58480434631646,-84.91475088532174,-96.11484209363316,-97.00338964935412,-95.64438230594092,-93.19553896206897,-83.47069607803456,-87.53317630096355,-95.89344419781952,-87.77499079535784,,,,-80.13775601614232,-75.6320537526671,-94.659712208537,,-96.49823501641433,-89.0279199221766,,,-89.20409247348044,,,,,,,,-78.50976290258752,-93.113675627412,,,-72.31820276927941,,,,,-91.32917578580091,-92.28440820423084,-95.9596350253227,-90.11035872372932,-97.97635354588589,-88.79748540237688,-86.00786716549288,-96.30874145709747,-87.58671863060815,,,,,,,,,,,,,-91.63230400854778,,-81.50968643338358,-90.91335908658327,,,-93.93997162332494,,,,,,-83.3408997553101,-92.68622071806843,-84.93365666679834,-93.65631434910793,-95.9516888394334,,-93.9526881804275,-90.00238143958751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,-74.6633213595477,-48.74119151273966,-86.72047858353098,-78.31620187621657,,,,,,,,,-92.04249248165223,-95.24091748630275,-85.17193240783594,-95.96280371270066,-96.93482867291348,-95.80079799691836,-93.58699936928525,-83.50923375160292,-87.71571540773245,-95.57514874166652,-87.42261916556086,,,,-80.20967319981926,-86.92302080062079,-94.42684589851994,,-96.58354129127521,-87.77557956310143,,,-89.40459778896378,,,,,,,,-77.62714842753313,-92.38219430838849,,,-73.16897693317155,,,,,-91.05001490162202,-92.44811672789558,-95.52220533433905,-85.21658953402778,-97.89322200811516,-87.57013729880492,-81.80182800524942,-96.40412397324542,-87.01750959934532,,,,,,,,,,,,,-91.5291428873973,,-80.33165414696703,-91.29894296034273,,,-93.63252890162919,,,,,,-82.79504264299986,-92.39006407567109,-84.41235914883306,-93.36780652802447,-95.73116727578973,,-93.94497068967547,-89.67880765884446,,-91.5821553625614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,-74.6363679573482,-47.3020541727298,-87.30729766381384,-78.44218342263862,,,,,,,,,-91.98262578853375,-95.26068490105708,-85.19071433530316,-95.91721636358368,-97.15577707074193,-95.55292191336417,-93.55700156869324,-83.8166440913577,-87.66529329770519,-95.76915294905473,-87.10703665780181,,,,-79.18101681601946,-84.58667999818086,-94.45185357273635,,-96.62787433984316,-87.58805532516796,,,-89.97296782038272,,,,,,,,-77.47695216019098,-92.08558266587508,,,-57.28184558568753,,,,,-91.24913337353264,-92.18515226396838,-95.8329487875175,-84.41816563680186,-97.8252990960282,-87.69573004430234,-88.3339662322233,-96.32284890220484,-86.13814198165534,,,,,,,,,,,,,-91.563038762561,,-81.48229993596152,-89.68950384143153,,,-94.09284718739364,,,,,,-82.98740434131811,-92.5036813203149,-84.43132620085416,-93.35650299586683,-95.84325770515255,,-93.86595196788882,-89.75148601167669,,-91.95029444257649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,-74.91839589643502,-50.62444294375109,-84.55925393719494,-78.9489894691899,,,,,,,,,-92.04865227362193,-95.29542938951107,-84.74285560385309,-95.80814989320774,-97.0532975961544,-95.61042245525924,-93.52441609103394,-84.95176397574903,-87.8412663884944,-95.73091726141854,-87.0950469504902,,,,-78.87317534995913,-85.00069687743557,-93.94507481819116,,-96.77197050689088,-87.81561160652566,,,-89.34832814978068,,,,,,,,-78.15047783793919,-92.2647935693011,,,-54.93731019097139,,,,,-91.60051189409667,-92.53838006911097,-95.73171036845449,-83.85026779513738,-97.84917181080706,-87.05188263183138,-86.39202302864545,-96.32800202856343,-85.35016173677927,,,,,,,,,,,,,-91.6041808879233,,-80.65605661516751,-88.7855034666623,,,-94.51405999504084,,,,,,-83.49399639391166,-92.76745786886316,-84.45047178829917,-93.5255966042261,-95.86742056980826,,-94.00376479414729,-89.96364133711964,,-92.43284960875124,,,,,-92.03845968600231,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,-74.45887224852369,-50.76899855712355,-86.34552719852526,-78.14763802535519,,,,,,,,,-92.11527715352912,-95.38403034121474,-85.47387588159857,-95.46891574650527,-97.25894637962973,-96.05914501254594,-93.79443968297784,-83.5365120154087,-88.60321588045097,-95.59772743040462,-86.5302645879811,,,,-78.84350714433758,-85.11900001010721,-93.88722086532347,,-96.30300867241566,-87.22372960660444,,,-89.13479763459209,,,,,,,,-79.2581097406136,-92.54289803161024,,,-81.47849054805576,,,,,-91.64379928210583,-92.85312285942726,-95.49523496228262,-83.95539336106906,-98.0821754203094,-86.03842628581775,-87.82416314289442,-96.05785025369022,-85.16495942733815,,,,,,,,,,,,,-91.89528536987918,,-80.9063152592727,-88.61060041340924,,,-94.79535409422967,,,,,,-82.9147180095453,-92.33660220966817,-85.50815333026172,-93.11020752130909,-95.67021800834198,,-93.31467413764578,-89.62301973933087,,-93.1708386691112,,,,,-92.71064310556272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,-74.3014543979966,-50.095508421524634,-86.31747242252465,-78.62929410432716,,,,,,,,,-91.67452542538844,-95.22814794486612,-84.77755232148321,-95.57030857213385,-97.29911942483098,-96.170623690973,-93.6470895121338,-84.12301679835578,-88.31522042638096,-95.58576046637363,-86.19696455461673,,,,-77.91137421522622,-76.9597234816638,-93.84177507272129,,-96.34565069638083,-87.5516897947573,,,-88.68566468520476,,,,,,,,-78.02988928286268,-92.75207194025096,,,-77.7995998907116,,,,,-90.74835731513113,-92.53661469687292,-95.59238460784509,-83.5052501223466,-97.96740757562515,-85.97278320758453,-87.35348134459133,-96.00583729123133,-85.76813960203457,,,,,,,,,,,,,-91.72279482892996,,-80.73563760089719,-89.27967511880844,,,-94.3903858413395,,,,,,-82.99769060437822,-92.51494297974305,-84.48301815432873,-93.41734225976028,-95.76431049499762,,-93.39124624353198,-89.89154592740158,,-93.24965195817062,,,,,-92.70765057375824,-70.78479498901494,-91.17980994379506,-89.29169029145194,-91.78953377923402,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,-71.99650949820844,-48.96089152445098,-85.71030943703693,-78.17699872039708,,,,,,,,,-91.86835246608734,-94.97786252376606,-83.42901599499206,-95.89191873494626,-96.82797728499307,-96.10974341528025,-93.39286847731208,-87.8176593872779,-87.45529417717317,-95.21486160500639,-86.22804587471386,,,,-78.82964868525421,-76.11541264797509,-93.80786064188754,,-96.35026055265138,-86.32128639596186,,,-88.40331636143392,,,,,,,,-75.4063289194659,-92.3709822922806,,,-78.33972238865026,,,,,-90.68869854513359,-92.57804879340513,-96.33035158092416,-83.54516971503739,-97.90891492969793,-84.4879324615221,-86.41122220435437,-95.96059057138933,-86.24653420550064,,,,,,,,,,,,,-90.98114075914458,,-83.51745009149515,-90.4528112410129,,,-94.10804389175055,,,,,,-82.71847835784466,-92.46364574436522,-83.8135448386999,-93.45124175163166,-95.7453042851516,,-93.48105073296541,-89.64910750028895,,-93.0919343306664,,,,,-92.77147815839149,-72.73350166673815,-90.10167519873892,-89.27176069524327,-91.90056268151908,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,-73.1802897008997,-48.039356196305995,-85.30302409246717,-77.46161450619931,,,,,,,,,-91.31902024112098,-95.37887096003398,-83.81672780569158,-95.99140356982487,-96.65210749312499,-95.84850857551088,-93.3147657521932,-79.22579314157983,-87.31363496800488,-95.67319288569263,-86.40992798327564,,,,-78.03153546330877,-81.03930618081233,-93.96867813241968,,-96.34503863390889,-86.18241401462248,,,-88.0225424952581,,,,,,,,-74.7594130167967,-92.02295565616517,,,-87.77934483800266,,,,,-90.69507884228693,-92.5534598421776,-96.31365724432213,-81.46991668323852,-98.06170806326496,-84.75556572940073,-86.42843693449566,-95.78959477113978,-85.19385343289206,,,,,,,,,,,,,-90.82087614456283,,-67.43459198926287,-89.76808201791938,,,-94.46203515002702,,,,,,-82.47663206377374,-92.22176583002717,-83.60496110733455,-93.15678636986277,-95.72811570336778,,-93.16893147440894,-89.25023953844168,,-91.93688655630568,,,,,-93.81186847184036,-72.11629194739002,-89.76832001580135,-88.83745433367731,-91.53995614375688,-91.17800149201047,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,-72.8582062400465,-46.17433384918982,-85.42014153543292,-77.88815007777262,,,,,,,,,-91.73464156461452,-95.24622881524293,-83.63033890165191,-95.98646678024872,-96.78918528853993,-95.9197118175796,-93.55754591657464,-79.79918252773426,-88.2476112012452,-95.59761014997794,-86.29136010830271,,,,-77.93215803998807,-76.9726288087417,-93.84154955909446,,-96.25281102733719,-86.16298266358127,,,-88.84434926035968,,,,,,,,-75.08905074861924,-92.24424881638359,,,-85.25358455204363,,,,,-90.69011270890559,-92.60620434861619,-96.13708466197525,-81.35958906598223,-97.75441431768081,-85.54002339049372,-87.44199300593607,-95.91594965952969,-85.33823844120744,,,,,,,,,,,,,-91.12392655123988,,-67.78553256680458,-89.8031775009814,,,-94.46852414283396,,,,,,-82.78449285904965,-92.41333547522402,-84.53097330121331,-93.31314166352546,-95.8239184444962,,-93.31425353450615,-89.44424484571257,,-91.37413615474368,,,,,-93.54213860937547,-72.55457671180459,-89.61750714691287,-89.09724276718475,-91.69946727580448,-91.02635084535694,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,-72.78778843655991,-47.68015003965293,-85.38445537534741,-78.7003258078896,,,,,,,,,-91.75920579552573,-95.58041765246328,-83.6411833511124,-96.0260644935523,-96.80044573095086,-96.22868064697782,-93.65238508574431,-79.18389437033021,-88.59500744454749,-96.18501321255192,-86.46070825714578,,,,-78.15836333284335,-77.18797726218794,-94.18708119283835,,-96.41632760113322,-85.9558437916848,,,-89.41316248232444,,,,,,,,-74.42352340892833,-92.6546294442932,,,-85.85386195019686,,,,,-90.4540612433646,-92.39186828017141,-96.82902492056712,-81.37695676096995,-98.0621671875422,-87.25019477225199,-87.20993037439176,-95.84784139097688,-86.0579670023845,,,,,,,,,,,,,-91.3177840555879,,-68.08762085229753,-90.70707519554718,,,-95.04987997815367,,,,,,-83.38692287195423,-92.55442965399031,-87.3709591827005,-93.60557017871902,-96.07713373136525,,-92.99377470135346,-89.9011855598394,,-91.85161677233415,,,,,-93.80312749256854,-74.66731758710846,-89.45254958582085,-89.53419931627195,-92.03849981731003,-91.45367289291931,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,-75.27184784775982,-47.66200281506062,-86.28178068124878,-79.0153879634088,,,,,,,,,-92.00643064688221,-95.68135316747228,-83.84357027255503,-96.43551944438364,-96.88092124740311,-96.23973056002517,-93.79780050912957,-79.70319878291598,-89.16708154008008,-96.27574189026792,-86.71324144742917,,,,-78.07739194296772,-89.41323596159297,-94.04075695208164,,-96.47322605221824,-86.88838133169571,,,-89.07307570732499,,,,,,,,-75.37156075643162,-92.6601949231888,,,-89.89924062147455,,,,,-90.51568204157519,-92.87143127435954,-96.94376423786628,-81.9079423757636,-97.98234014680297,-85.51881450916497,-85.50280870218168,-95.93985156602629,-85.50493984919204,,,,,,,,,,,,,-91.24357354484876,,-67.85947145572936,-90.380091899652,,,-94.85135391554648,,,,,,-83.31372513615,-92.64014005242296,-86.11945740884683,-93.64136406603274,-96.13718823028104,,-93.19520808685753,-90.01213148236442,,-92.44382308979918,,,,,-93.73784448761755,-73.02262230687062,-89.38111198873112,-89.33703090454294,-91.87298516809565,-91.66144475885673,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,-75.21249945843381,-49.49891761983812,-87.62695320449002,-78.3785102549871,,,,,,,,,-91.73996519341253,-95.5779054688961,-84.55409127115243,-95.76254991671578,-96.8196217032524,-96.44142600889833,-93.72198947897668,-79.97036607548571,-88.53115589333979,-96.035424034747,-87.0733745378236,,,,-78.28447226664852,-87.63402129178465,-93.63064853697097,,-96.3435542395804,-87.58480009394623,,,-88.60576250191964,,,,,,,,-75.70599083212024,-90.54862613485915,,,-80.93270880679638,,,,,-90.69514998587088,-93.27538763495292,-96.83178885743857,-82.16502100701493,-98.08925306984374,-85.16944643546651,-85.2409929782741,-95.92451072946281,-84.80323545346558,,,,,,,,,,,,,-90.74785227025812,,-66.08370805713034,-89.70591318302883,,,-94.5962155592685,,,,,,-82.65275515974784,-92.522300039984,-83.35879723177574,-93.60564992211589,-96.32550038949417,,-93.21870389161201,-89.71036768033464,,-92.67206406865255,,,,,-93.7139148174697,-73.60630464084694,-89.16691350066505,-89.02516236013184,-91.70114722675495,-91.40769404368544,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,-75.0764546832581,-49.08071147530118,-88.05755632589943,-77.63315299484668,,,,,,,,,-91.62583952442631,-95.577882691929,-84.52852858128799,-95.92486662045503,-96.81383801379258,-96.15411109874469,-93.47023236830991,-79.90726891637468,-88.1024174930033,-96.1109265741719,-87.2543214191633,,,,-79.50914563613713,-87.28836773944133,-93.00960399320635,,-96.25381159947484,-87.72787262005969,,,-88.61995403190697,,,,,,,,-76.7394973303119,-89.88160909506185,,,-80.45209898912249,,,,,-91.04924923266066,-92.90747228220371,-96.95163764405466,-86.11932765669637,-98.16813922321484,-84.5686630951596,-84.15898296175361,-95.83605243829577,-84.96684610580441,,,,,,,,,,,,,-90.80912518160086,,-68.6205206813723,-89.98387490621501,,,-94.77260557171877,,,,,,-82.27520112955443,-92.30513302980526,-83.22026000722566,-93.38090246765337,-96.25442484939946,,-93.14602937377724,-89.46035589490168,,-93.02556177499575,,,,,-93.70020911586894,-68.69198078669802,-89.49500609096273,-88.71397716640952,-91.45562479745846,-91.09781248103639,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,-75.23561931027324,-52.72354065092311,-88.72913342988656,-77.65610743250741,,,,,,,,,-91.98034224138573,-95.96177639932023,-85.05363825698055,-95.96075203222016,-97.08781637818373,-96.11685350936119,-93.43149336871006,-80.84287367623635,-88.49490155357887,-96.1476008568466,-87.25484050419874,,,,-79.01020924815784,-85.93201876140506,-93.03160481251932,,-96.25265057191264,-87.76201698943339,,,-88.6172413179123,,,,,,,,-76.92469613133466,-89.1263162093225,,,-86.27262406120451,,,,,-90.61817175644741,-92.9517772244099,-96.92142259324287,-84.49399483246415,-98.37644831308624,-84.13356534118867,-85.71184008620521,-95.80547175448189,-85.77981846414194,,,,,,,,,,,,,-90.76213944668854,,-69.83659899491305,-90.81047907815822,,,-95.01870378455996,,,,,,-82.4455761210144,-92.32007772643932,-83.3417793625334,-93.35403520012169,-96.21403848977502,,-92.91332930599772,-89.51848524692568,,-92.95056131610997,,,,,-93.83610270667694,-73.60693129882709,-90.20004583911341,-88.54978852386517,-91.45159312365946,-91.2800376615426,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,-75.3098259910705,-53.06110056052391,-88.31959360412061,-77.73001504827609,,,,,,,,,-91.73212365179926,-95.90489093439572,-85.52341684527276,-95.80956217985182,-97.07343397201029,-96.16891289747161,-93.40802371651442,-80.91494095393237,-87.96646359561758,-96.05943700436161,-87.66069303583579,,,,-80.14030681623092,-70.79974073517621,-92.83965657681469,,-96.4161962249605,-87.71981695525028,,,-88.07791586172118,,,,,,,,-77.60887844287763,-88.93418154378642,,,-81.50613686203339,,,,,-90.76010305950693,-93.04518515316279,-96.8207227255563,-84.15470474638056,-98.42604422182559,-83.87114820855636,-87.94971834773489,-95.81999981413557,-86.1386429367472,,,,,,,,,,,,,-90.50285813230049,,-71.0740788856573,-91.57321897685246,,,-94.61395379433122,,,,,,-82.36102720734235,-92.32078173955279,-82.29596315353898,-93.42856104781185,-96.17703070171287,,-93.00695533690461,-89.59713204325926,,-93.70767596263255,,,,,-93.57395240253864,-72.331481341513,-90.25040933119334,-88.71031568959035,-91.45010013285015,-91.69662101850331,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,-75.08827653037271,-54.594513852036336,-85.88201158701635,-76.95835022508886,,,,,,,,,-91.07657024118708,-95.85463393790475,-85.14478625538342,-95.60385032589224,-97.10906580258523,-96.18507976149738,-93.17679221934571,-79.13301415504604,-87.3843516961728,-96.29436751017337,-87.5459434144738,,,,-80.17200647516162,-69.27413278618941,-93.6504369463086,,-96.28455354353324,-87.82908945067783,,,-88.4871823831529,,,,,,,,-77.43657806303149,-89.02050582923869,,,-81.88684237125128,,,,,-91.0919559031486,-92.86336810229216,-97.04838898139438,-83.95011724649332,-98.56006436394946,-84.45109588058912,-87.61709483050129,-95.60424668534047,-85.10371047174003,,,,,,,,,,,,,-90.63342850936442,,-71.95422016015229,-91.03871793011595,,,-94.69190447208152,,,,,,-82.06480575508199,-92.11956492610646,-82.50701509914342,-93.18654659224762,-96.19748375109117,,-92.60815874586021,-89.26816154514036,,-93.53307644610412,,,,,-93.85669255876289,-74.89075522746812,-90.47799310267766,-88.34323567546397,-91.18378575660813,-91.48896920940236,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,-75.70412552318585,-51.569231682048574,-86.13252029940845,-77.06362595668608,,,,,,,,,-91.1522595185231,-95.89083525935789,-85.57594331550162,-95.65101387881782,-97.29552329527948,-96.51359031445423,-93.43148500514835,-79.44394887566375,-87.52116552745598,-96.09050290698649,-87.18670074564827,,,,-80.2177826384409,-80.27757345702707,-93.50226247487223,,-96.20987246050836,-87.67455705817203,,,-88.60813966415346,,,,,,,,-77.4423723042924,-89.08599013205937,,,-82.9145329078664,,,,,-91.59371194228555,-92.72292149936547,-96.85140939470197,-83.6897524258941,-98.17660009401459,-83.96270939391312,-87.15279666714156,-95.55537114858048,-85.60577028538894,,,,,,,,,,,,,-90.80397951557794,,-70.00478833111889,-89.31481951705258,,,-94.37733990526816,,,,,,-82.40894160126612,-92.26596675462159,-82.26368509151271,-93.15071460964705,-96.12265761851495,,-92.64488734889528,-89.21124281511142,,-93.18347914826333,,,,,-93.89495925694031,-80.43851886477128,-90.62242734000758,-88.32091872739235,-91.12663835268108,-91.41806742496696,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,-76.49546691568641,-52.23072277992465,-86.51372063905411,-76.95050464399873,,,,,,,,,-91.32385114830518,-95.81964504842996,-85.76969424433568,-95.56145281917999,-97.43123137856787,-96.36840717742335,-93.43243725180739,-79.31824816151448,-87.85651158062508,-96.09126177686808,-87.70774823313725,,,,-80.00793384166855,-74.06400826003984,-93.55705002254591,,-96.06925666096981,-88.26315838513004,,,-88.35189859730336,,,,,,,,-77.43250335126902,-88.82603248996674,,,-72.72478946974995,,,,,-91.47647164765894,-92.80031587855343,-96.79587797931639,-83.98892155107936,-98.19932052935198,-84.72276785249193,-86.67405406315277,-95.61663968254646,-84.40144427227514,,,,,,,,,,,,,-90.72945138290784,,-70.09504098901424,-89.25749790781498,,,-94.44065560745871,,,,,,-82.25847187319917,-92.22513269006974,-82.14960066016596,-93.15322288377797,-96.05789204868435,,-92.661941863054,-89.16779487703417,,-92.76654037059272,,,,,-94.10323738615449,-74.59805349233376,-90.57821015542024,-88.27417123699863,-91.09645496557967,-91.21603824146018,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,-74.14925056586293,-48.86537252024564,-84.77411372432759,-75.52496110905238,,,,,,,,,-91.1362575479447,-95.53049420907682,-84.30097241622919,-95.56311864694442,-97.22257963809766,-96.30284792973727,-93.08702654442044,-78.05560239755236,-87.05597260319223,-95.88763583217403,-87.3720373733976,,,,-79.13124985211233,-73.45266049434193,-93.14573785065667,,-96.24887873426852,-87.56225408072581,,,-87.70499800414507,,,,,,,,-74.8908181161227,-88.30544745458663,,,-71.48931004410981,,,,,-91.43287073040965,-92.44141812346246,-96.67625244279728,-86.70459709163339,-98.14053603009133,-85.02835935608863,-87.00127183105855,-95.34889330419269,-83.32050942562063,,,,,,,,,,,,,-90.0991792094802,,-69.23515457750604,-88.6660630374485,,,-94.10393328482942,,,,,,-81.3251162741005,-91.75614615190666,-81.39326791689858,-92.70166386148576,-95.77541189994997,,-92.42543671515757,-88.5317801568226,,-93.17992740100634,,,,,-93.70722378118771,-79.58218268929753,-89.68257383227092,-87.67330799842617,-90.63480707793701,-91.13374608569114,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,-74.38765566759017,-49.88965734218705,-85.02023157608475,-76.48548193282159,,,,,,,,,-91.47402727714744,-95.95674688658984,-84.21068545063046,-95.14996571546773,-96.94561251187979,-96.4344614710615,-93.51863341498978,-79.5687804328321,-86.80916919230357,-96.1768314450876,-87.32264096014741,,,,-81.63293752907093,-81.32721518953157,-93.43688436356013,,-96.59626840768635,-87.43558880833179,,,-86.6684485088943,,,,,,,,-74.95070322661834,-88.77851537517896,,,-75.31369440382252,,,,,-92.45140098933042,-92.98929790691014,-96.86626728086459,-83.51532636935329,-98.20825091545545,-85.00843828687255,-86.1834303151493,-95.31208957550666,-83.65854371394259,,,,,,,,,,,,,-90.39837431509773,,-69.21118545002057,-89.68057413216195,,,-94.12086870755726,,,,,,-82.21746642018428,-92.11139273084382,-81.5514894767846,-92.91689416298082,-96.03298094940311,,-92.3911926138709,-88.9750906231728,,-93.62458001506923,,,,,-93.6457996144082,-60.648505801460665,-89.20236179908798,-88.10485079967339,-90.89180466828604,-92.13007809127198,,,,,,,,,,,,,,,,,,,,,,
